 
5000 0.0409617
10000 0.150943
15000 0.352485
20000 0.739262
25000 1.29647
30000 1.81332
35000 2.30158
40000 3.04639
45000 4.06262
50000 5.6176
55000 7.30634
60000 7.62185
65000 8.42957
70000 9.84471
75000 11.2333
80000 12.9597
85000 14.6062
90000 16.2312
95000 18.0007
100000 21.3359
105000 23.3217
110000 25.0915
115000 26.7935
120000 30.0875
125000 31.9373
