 
12308 1.58458
22308 5.09395
32308 11.4643
42308 20.2032
52308 31.6354
62308 45.5988
72308 63.584
82308 73.9768
92308 101.352
102308 132.09
112308 153.881
122308 185.933
132308 220.141
142308 251.315
152308 304.94
162308 312.699
172308 346.525
182308 394.804
192308 448.382
202308 515.772
