 
5000 0.0499214
10000 0.123568
15000 0.276999
20000 0.494256
25000 0.798481
30000 1.26495
35000 1.95938
40000 2.50156
45000 2.88816
50000 3.62786
55000 4.19086
60000 5.20661
65000 6.31799
70000 7.3017
75000 8.34376
80000 9.20315
85000 10.5311
90000 11.7883
95000 13.5974
100000 15.0058
105000 16.4257
110000 17.865
115000 19.6913
120000 21.3889
125000 24.0713
