
3 	  1e-07
4 	  1e-07
5 	  2e-07
6 	  2e-07
7 	  5e-07
8 	  9e-07
9 	  1.9e-06
10 	  3.6e-06
11 	  7.1e-06
12 	  1.35e-05
13 	  2.91e-05
14 	  5.4e-05
15 	  0.0001182
16 	  0.0002157
17 	  0.0004557
18 	  0.0010856
19 	  0.0018643
20 	  0.0034897
21 	  0.0069365
22 	  0.0139408
23 	  0.0278679
24 	  0.0561708
25 	  0.116049
26 	  0.231673
27 	  0.463616
28 	  0.912234
29  1.87519
30  3.58751
31  7.393
32  14.8182
33  30.0982
