
2 	  3.33333e-08
4 	  3.33333e-08
6 	  6.66667e-08
8 	  1.66667e-07
10 	  3.33333e-07
12 	  8.33333e-07
14 	  2.3e-06
16 	  5.93333e-06
18 	  1.42e-05
20 	  3.71667e-05
22 	  9.72667e-05
24 	  0.000255767
26 	  0.000678733
28 	  0.00175757
30 	  0.00462313
32 	  0.0121136
34 	  0.0323394
36 	  0.085879
38 	  0.223684
40 	  0.584576
42  1.5658
44  3.98274
46  10.1841
48  26.7216
50  70.3743
