 
50000  0.008938
100000  0.018758
150000  0.029053
200000  0.051383
250000  0.050652
300000  0.072483
350000  0.085126
400000  0.091793
450000  0.10561
500000  0.113743
550000  0.122371
600000  0.137771
650000  0.14598
700000  0.151139
750000  0.168244
800000  0.176058
850000  0.18667
900000  0.20124
950000  0.210864
1000000  0.221645
1050000  0.232495
1100000  0.244242
1150000  0.25738
1200000  0.267674
1250000  0.280412
