 
50000 0.0191448
100000 0.0213945
150000 0.0330105
200000 0.0459802
250000 0.0725771
300000 0.0699993
350000 0.0821196
400000 0.106751
450000 0.121033
500000 0.127574
550000 0.148722
600000 0.150491
650000 0.175335
700000 0.176317
750000 0.189552
800000 0.200266
850000 0.213232
900000 0.228404
950000 0.242817
1000000 0.261382
1050000 0.265409
1100000 0.290595
1150000 0.295318
1200000 0.306986
1250000 0.319743
