 
12308 0.0169266
22308 0.0439596
32308 0.0827577
42308 0.13721
52308 0.197388
62308 0.274962
72308 0.359552
82308 0.475023
92308 0.584109
102308 0.702257
112308 0.850985
122308 1.03125
132308 1.19574
142308 1.37562
152308 1.60548
162308 1.75227
172308 2.02021
182308 2.32285
192308 2.49259
202308 2.75548
