 
50000 0.00999028
100000 0.0271564
150000 0.0296893
200000 0.0444167
250000 0.0667415
300000 0.070953
350000 0.0774638
400000 0.0962049
450000 0.0876727
500000 0.100964
550000 0.139039
600000 0.129063
650000 0.14155
700000 0.157914
750000 0.171736
800000 0.195486
850000 0.172571
900000 0.185405
950000 0.205336
1000000 0.228364
1050000 0.238668
1100000 0.267884
1150000 0.280644
1200000 0.309765
1250000 0.279668
