 
1 	  1e-07
2 	  3e-07
3 	  2e-07
4 	  3e-07
5 	  3e-07
6 	  5e-07
7 	  8e-07
8 	  1.5e-06
9 	  2.9e-06
10 	  5.5e-06
11 	  1.08e-05
12 	  2.14e-05
13 	  4.34e-05
14 	  8.61e-05
15 	  0.0001695
16 	  0.0003455
17 	  0.0006798
18 	  0.0013603
19 	  0.0029001
20 	  0.0055489
21 	  0.0109825
22 	  0.0219716
23 	  0.0432677
24 	  0.0868222
25 	  0.174564
26 	  0.36103
27 	  0.696006
28 	  1.43083
29  3.05919
30  5.79301
31  11.4387
32  23.2508
33  45.3865
34  89.5277
35  178.838
36  359.012
