 
50000  0.015825
100000  0.045713
150000  0.046839
200000  0.069876
250000  0.088046
300000  0.107481
350000  0.121819
400000  0.145766
450000  0.152315
500000  0.170649
550000  0.191733
600000  0.213516
650000  0.235505
700000  0.259068
750000  0.283975
800000  0.309352
850000  0.280705
900000  0.300422
950000  0.3224
1000000  0.343293
1050000  0.363939
1100000  0.388006
1150000  0.410389
1200000  0.433238
1250000  0.456747
