 
50000 0.0324364
100000 0.0570022
150000 0.069478
200000 0.0991258
250000 0.0896981
300000 0.116295
350000 0.144076
400000 0.17954
450000 0.166236
500000 0.198319
550000 0.216601
600000 0.243526
650000 0.272076
700000 0.302512
750000 0.329524
800000 0.362748
850000 0.327158
900000 0.350529
950000 0.376315
1000000 0.398554
1050000 0.428202
1100000 0.453712
1150000 0.480938
1200000 0.509562
1250000 0.539602
