
50 0.000503
100 0.003524
150 0.011536
200 0.027812
250 0.052717
300 0.094865
350 0.145252
400 0.21624
450 0.32065
500 0.429731
550 0.606441
600 0.748272
650 0.973273
700 1.16943
750 1.48289
800 1.69884
850 2.03838
900 2.40844
950 2.82695
1000 3.28706
1050 3.83244
1100 4.43354
1150 5.23684
1200 5.86086
1250 6.7772
