
2 	  6.66667e-08
4 	  1e-07
6 	  1.66667e-07
8 	  2.66667e-07
10 	  6e-07
12 	  1.26667e-06
14 	  3.13333e-06
16 	  8.03333e-06
18 	  2.08333e-05
20 	  6.32667e-05
22 	  0.000152167
24 	  0.0004089
26 	  0.00102983
28 	  0.00275877
30 	  0.0072325
32 	  0.019021
34 	  0.0496248
36 	  0.147916
38 	  0.39956
40 	  1.07066
42  2.72505
44  6.92075
46  18.9826
48  45.8239
50  114.326
