 
12308 1.46829
22308 5.49651
32308 10.4673
42308 17.4559
52308 27.786
62308 37.0756
72308 51.9829
82308 66.9048
92308 80.8066
102308 98.7196
112308 120.713
122308 140.611
132308 164.858
142308 191.294
152308 218.681
162308 247.474
172308 278.641
182308 315.248
192308 351.251
202308 391.208
