 
5000 0.01465
10000 0.0651192
15000 0.123539
20000 0.202647
25000 0.342468
30000 0.467284
35000 0.6472
40000 0.802965
45000 1.01781
50000 1.25047
55000 1.51172
60000 1.82964
65000 2.11631
70000 2.45708
75000 2.83119
80000 3.24156
85000 3.66004
90000 4.14195
95000 4.52796
100000 5.02873
105000 5.63342
110000 6.14265
115000 6.69825
120000 7.34762
125000 7.98829
