 
5000 0.0159549
10000 0.0676684
15000 0.183864
20000 0.232375
25000 0.367195
30000 0.517491
35000 0.706546
40000 0.911797
45000 1.2016
50000 1.42673
55000 1.73931
60000 2.11245
65000 2.45765
70000 2.83429
75000 3.27358
80000 3.70937
85000 4.14143
90000 4.7194
95000 5.19366
100000 5.80707
105000 6.42429
110000 7.05987
115000 7.71584
120000 8.3016
125000 9.15371
