 

1          8.01e-07
2          3.61e-07
4          6.71e-07
8          1.522e-06
16         4.869e-06
32         2.0189e-05
64         7.8478e-05
128        0.000191572
256        0.000810202
512        0.0101705
1024       0.0184778
2048       0.0850539
4096       0.415802
8192       1.46295
16384      5.86963
