 

1          4.5e-07
2          3.5e-07
4          1.383e-06
8          8.386e-06
16         1.0309e-05
32         2.4165e-05
64         7.1895e-05
128        0.00031469
256        0.00120003
512        0.00511369
1024       0.0226662
2048       0.0997959
4096       0.31721
8192       1.26938
16384      5.75511
