 

1          4.21e-07
2          3.5e-07
4          6.82e-07
8          1.904e-06
16         5.611e-06
32         1.7673e-05
64         6.6095e-05
128        0.000229253
256        0.00117748
512        0.0138675
1024       0.0405664
2048       0.12391
4096       0.271985
8192       1.19996
16384      5.38478
