 

1          6.5e-07
2          5.51e-07
4          6.61e-07
8          1.884e-06
16         5.27e-06
32         1.8004e-05
64         5.9543e-05
128        0.000254447
256        0.0128567
512        0.00469457
1024       0.0442026
2048       0.0981023
4096       0.327378
8192       1.79996
16384      5.65948
