 

1          2.3e-07
2          4.01e-07
4          7.02e-07
8          1.913e-06
16         7.664e-06
32         1.7694e-05
64         5.9462e-05
128        0.000223954
256        0.00130314
512        0.00425664
1024       0.0247007
2048       0.110066
4096       0.286568
8192       1.27231
16384      5.01767
