
3 	  3.33333e-08
4 	  1e-07
5 	  1.66667e-07
6 	  2.66667e-07
7 	  4.66667e-07
8 	  8.66667e-07
9 	  1.76667e-06
10 	  3.73333e-06
11 	  7.4e-06
12 	  1.35333e-05
13 	  2.95333e-05
14 	  5.48e-05
15 	  0.0001121
16 	  0.000228167
17 	  0.000462467
18 	  0.000872067
19 	  0.00173723
20 	  0.00347353
21 	  0.00693407
22 	  0.0139263
23 	  0.0289656
24 	  0.0584884
25 	  0.112578
26 	  0.222302
27 	  0.443311
28 	  0.886906
29 	  1.90902
30 	  3.60415
31    7.32803
32    14.2417
33    28.4932
